Vmag,Plx,B-V,MagA,Clase
6.18,5.79,1.544,14.993393,1.0
7.12,6.18,0.317,16.074944,0.0
6.97,4.69,1.455,15.325865,1.0
7.52,25.63,0.585,19.563744,0.0
9.32,2.48,1.125,16.292257,1.0
9.68,2.78,0.235,16.900225,0.0
7.75,4.98,1.727,16.236147,1.0
7.27,10.69,0.173,17.414888,0.0
8.65,20.91,0.704,20.25177,0.0
7.55,9.86,0.506,17.519386,0.0
7.27,13.88,0.418,17.981947,0.0
6.75,7.04,0.998,15.987864,1.0
7.04,4.06,0.907,15.08263,1.0
5.87,7.65,0.028,15.288307,0.0
6.7,4.66,1.356,15.04193,1.0
8.26,16.32,0.517,19.3236,0.0
8.31,83.85,1.255,22.927515,0.0
9.69,17.91,0.824,20.955479,0.0
5.95,11.94,1.12,16.335022,1.0
5.61,16.65,0.094,16.717072,0.0
5.58,2.04,1.556,12.128151,1.0
7.4,7.73,0.952,16.840899,1.0
7.03,5.01,1.16,15.529188,1.0
9.23,5.69,0.563,18.005562,0.0
7.54,3.92,1.296,15.50643,1.0
4.01,2.79,0.899,11.238022,1.0
9.32,2.62,0.033,16.411507,0.0
9.19,2.92,0.868,16.516914,1.0
7.71,3.69,1.106,15.545132,1.0
5.28,4.08,-0.156,13.333302,0.0
6.3,6.24,0.895,15.275924,1.0
8.78,2.69,1.288,15.9287615,1.0
6.51,1.81,-0.139,12.798393,1.0
8.8,2.56,1.552,15.8412,1.0
7.92,1.48,0.034,13.771309,1.0
8.47,2.92,1.289,15.796914,1.0
9.02,4.59,0.212,17.329063,0.0
7.8,13.46,0.463,18.445225,0.0
7.74,41.7,0.804,20.84068,0.0
8.42,1.76,0.221,14.647564,1.0
7.73,7.11,0.177,16.989347,1.0
5.37,7.62,1.442,14.779775,1.0
6.86,5.82,1.41,15.684614,1.0
9.41,2.13,1.281,16.051899,1.0
8.55,4.59,0.394,16.859064,1.0
8.4,39.72,0.827,21.395046,0.0
4.72,17.64,0.939,15.952492,1.0
6.05,1.72,-0.176,12.227642,1.0
9.07,8.28,0.407,18.66015,0.0
8.74,6.87,0.441,17.924784,0.0
8.7,1.52,1.114,14.609218,1.0
6.61,6.75,1.4,15.756519,1.0
8.27,2.62,1.611,15.361507,1.0
8.68,1.85,1.484,15.01586,1.0
7.68,5.54,0.036,16.397549,0.0
9.61,10.46,0.54,19.707657,0.0
8.77,4.14,0.311,16.855003,0.0
5.34,1.73,0.01,11.530231,1.0
9.4,8.12,0.681,18.94778,0.0
3.17,9.6,-0.12,13.081356,1.0
8.03,7.76,0.632,17.47931,0.0
7.82,9.23,0.556,17.646008,0.0
5.71,3.78,0.007,13.597459,0.0
4.35,10.59,1.1,14.474482,1.0
6.88,5.09,-0.038,15.413589,0.0
8.87,1.01,0.039,13.891606,0.0
8.35,1.04,1.647,13.435167,1.0
6.14,34.48,0.436,18.827835,0.0
6.5,2.17,-0.098,13.182299,0.0
9.83,1.3,1.45,15.399716,1.0
9.16,8.46,0.673,18.796852,0.0
7.39,17.53,0.419,18.60891,0.0
8.27,8.94,0.502,18.026688,0.0
9.21,1.7,1.112,15.362245,1.0
7.85,3.68,0.118,15.679239,0.0
5.18,2.0,-0.187,11.68515,0.0
9.88,0.97,0.951,14.813859,1.0
9.84,15.41,0.79,20.779015,0.0
8.28,9.62,0.435,18.195875,0.0
4.39,10.15,1.597,14.422329,1.0
4.11,8.11,-0.112,13.655106,1.0
9.35,5.76,0.506,18.152113,0.0
8.33,1.78,1.678,14.5821,1.0
6.18,4.91,0.892,14.635408,1.0
5.76,7.62,0.914,15.169775,0.0
7.95,0.87,1.068,12.647596,1.0
9.16,-0.12,1.41,9.555906,1.0
9.03,6.25,0.599,18.0094,0.0
9.3,4.81,0.576,17.710726,0.0
7.54,2.24,1.057,14.29124,1.0
7.83,3.27,1.626,15.402739,1.0
9.11,1.16,1.004,14.432289,1.0
8.91,23.09,0.77,20.72712,0.0
7.64,2.57,1.507,14.689665,1.0
8.83,10.45,0.99,18.925583,0.0
7.33,0.67,1.036,11.460374,1.0
9.36,2.12,1.41,15.991679,1.0
10.07,2.98,0.16,17.441082,0.0
7.28,64.17,0.815,21.31666,0.0
7.52,9.82,0.5,17.480556,0.0
9.0,8.11,0.498,18.545105,0.0
8.23,2.17,0.205,14.912298,1.0
9.45,3.5,0.499,17.170341,0.0
4.75,4.87,-0.111,13.187645,0.0
7.79,12.41,0.795,18.25886,0.0
6.01,3.02,1.421,13.410035,1.0
6.81,7.94,1.036,16.309103,0.0
9.16,1.34,1.232,14.795524,1.0
9.08,2.24,0.906,15.83124,1.0
7.28,20.02,0.441,18.787321,0.0
9.02,2.53,1.15,16.035603,1.0
8.73,11.64,0.616,19.059765,0.0
9.15,3.8,0.409,17.048918,0.0
7.98,0.63,1.747,11.976703,1.0
8.74,10.96,0.602,18.939053,0.0
6.27,7.49,1.01,15.642408,1.0
8.31,4.5,0.339,16.576063,1.0
10.21,3.28,0.16,17.78937,0.0
5.54,59.31,0.576,19.40564,0.0
8.36,25.68,0.654,20.407974,0.0
6.34,8.11,1.04,15.885105,1.0
9.57,20.01,0.98,21.076235,0.0
9.5,7.6,0.775,18.904068,1.0
9.15,2.56,1.009,16.1912,1.0
8.1,2.04,1.327,14.648151,1.0
7.33,10.17,0.461,17.366604,0.0
8.25,1.4,1.51,13.98064,1.0
7.09,-0.07,0.119,6.3154902,1.0
9.51,1.48,0.43,15.361309,1.0
7.66,6.95,0.111,16.869923,0.0
8.86,5.0,0.571,17.35485,0.0
8.83,2.57,1.044,15.879665,1.0
6.4,20.59,0.542,17.96828,0.0
7.53,3.38,0.027,15.174583,1.0
7.39,12.63,0.513,17.897017,0.0
6.62,5.04,0.075,15.132153,0.0
7.11,7.36,0.386,16.44439,1.0
7.86,3.39,1.572,15.511,1.0
8.2,0.42,1.855,11.316246,1.0
7.8,1.44,1.551,13.591812,1.0
9.25,-1.25,0.135,14.73455,1.0
6.13,6.73,1.01,15.270076,1.0
9.19,2.05,0.186,15.748769,1.0
8.02,6.02,0.151,16.917984,0.0
7.33,9.62,0.117,17.245876,0.0
8.9,8.46,0.57,18.53685,0.0
8.85,56.69,1.214,22.617533,0.0
6.32,10.41,1.141,16.407253,1.0
6.76,10.44,0.064,16.853504,0.0
8.71,16.46,0.61,19.792149,0.0
5.79,10.22,1.104,15.837255,1.0
4.19,18.39,1.52,15.512909,1.0
4.96,13.48,1.059,15.60845,1.0
8.75,12.45,0.434,19.225845,0.0
8.53,0.81,-0.035,13.072425,1.0
8.76,2.28,1.249,15.549675,1.0
7.88,5.87,0.154,16.72319,0.0
8.66,0.58,0.854,12.477139,1.0
8.42,5.25,0.028,17.020798,0.0
9.13,2.15,0.028,15.792192,0.0
7.82,4.68,1.37,16.17123,1.0
8.18,4.01,0.096,16.195723,0.0
8.71,7.08,0.34,17.960167,0.0
6.97,2.86,0.085,14.25183,0.0
8.44,2.49,0.1,15.420996,0.0
8.12,3.06,1.074,15.548607,1.0
9.29,8.61,0.43,18.965015,0.0
6.81,4.1,-0.165,14.873919,0.0
7.0,4.88,1.275,15.442099,1.0
8.19,7.05,0.906,17.430946,1.0
8.15,1.6,1.416,14.1706,1.0
7.9,4.73,1.339,16.274305,1.0
7.36,4.32,1.512,15.537418,1.0
9.32,0.76,0.395,13.724068,0.0
5.82,9.24,1.052,15.648359,1.0
8.84,1.16,1.06,14.162291,1.0
10.03,39.34,1.263,23.004171,0.0
8.48,5.91,0.534,17.337936,0.0
8.33,7.88,0.847,17.81263,1.0
8.26,2.14,1.043,14.912069,1.0
8.27,1.41,1.169,14.016096,1.0
7.36,3.33,1.11,14.972221,1.0
8.4,6.51,0.469,17.467905,0.0
9.37,2.4,-0.018,16.271057,0.0
9.24,1.82,0.441,15.540357,1.0
7.53,4.25,1.039,15.671946,1.0
5.78,0.34,0.132,8.437395,1.0
8.04,24.77,0.745,20.009632,0.0
9.1,3.83,1.169,17.015995,0.0
8.85,-0.67,1.307,12.980374,1.0
7.19,11.18,0.573,17.432209,0.0
7.17,28.14,0.538,19.41662,0.0
7.8,5.92,0.741,16.66161,0.0
7.76,3.35,0.097,15.385224,1.0
6.75,6.49,1.069,15.811223,1.0
8.7,1.98,-0.087,15.183326,1.0
7.59,5.42,0.062,16.259996,0.0
8.1,3.0,1.219,15.485607,1.0
8.11,5.1,1.116,16.64785,1.0
9.45,1.47,1.136,15.286587,1.0
8.08,5.63,1.032,16.832542,1.0
8.83,3.57,1.132,16.593342,1.0
7.95,3.91,1.05,15.910884,1.0
8.76,3.25,1.15,16.319416,1.0
6.65,7.57,0.966,16.045479,1.0
9.13,8.12,0.632,18.67778,0.0
7.39,1.99,1.661,13.884265,1.0
9.45,2.5,1.049,16.439701,1.0
8.29,2.07,1.133,14.869852,1.0
6.98,15.82,0.529,17.976032,0.0
8.01,9.98,0.398,18.005653,0.0
6.41,1.01,1.257,11.431606,1.0
8.19,3.61,1.238,15.977536,1.0
6.38,16.29,0.93,17.439606,0.0
9.3,10.02,0.449,19.30434,0.0
7.66,1.6,1.108,13.6806,1.0
7.7,8.9,0.41,17.446949,0.0
7.52,14.59,0.441,18.340277,0.0
6.58,4.39,-0.081,14.792322,0.0
6.48,31.4,0.489,18.964647,0.0
7.94,16.94,0.522,19.084566,0.0
8.08,3.48,1.196,15.787896,1.0
9.39,6.12,0.514,18.323757,0.0
8.62,3.86,1.066,16.552937,1.0
7.79,3.65,1.363,15.601464,1.0
8.22,0.93,1.727,13.062415,1.0
7.36,1.34,1.538,12.995523,1.0
6.94,5.09,1.297,15.473589,1.0
8.72,5.17,0.914,17.287453,0.0
7.66,2.43,1.437,14.588032,1.0
9.53,1.3,0.022,15.099716,0.0
6.05,9.82,0.937,16.010557,1.0
8.19,9.44,0.635,18.06486,0.0
6.62,4.02,1.491,14.64113,1.0
4.91,40.52,0.582,17.948347,0.0
8.05,5.53,0.352,16.763626,0.0
7.72,1.25,-0.08,13.20455,0.0
7.58,5.04,0.45,16.092152,0.0
7.58,5.13,0.022,16.130587,0.0
9.5,4.34,0.427,17.687449,1.0
9.42,4.17,1.015,17.52068,1.0
8.72,2.62,-0.08,15.811507,0.0
7.56,4.78,1.348,15.95714,1.0
7.09,3.94,0.732,15.067481,1.0
7.3,5.8,1.117,16.11714,1.0
6.17,10.26,0.902,16.225739,1.0
6.64,11.15,0.186,16.876373,0.0
6.06,14.22,1.119,16.8245,1.0
8.67,5.75,0.24,17.46834,0.0
6.08,2.95,1.683,13.42911,1.0
6.57,15.52,0.506,17.524458,0.0
8.84,-0.99,1.183,13.818176,1.0
5.49,5.06,-0.06,14.010752,0.0
8.93,4.04,0.986,16.961906,1.0
6.02,4.39,1.617,14.232323,1.0
9.34,9.42,0.645,19.210255,0.0
8.61,5.44,0.468,17.287994,0.0
8.51,4.53,1.135,16.790491,1.0
8.3,14.58,0.526,19.118788,0.0
8.28,1.02,1.561,13.323,1.0
6.11,3.25,1.514,13.669416,1.0
9.46,6.91,0.657,18.65739,0.0
7.6,6.63,0.193,16.707567,0.0
6.91,2.67,1.678,14.042557,1.0
7.34,8.74,0.157,17.047558,0.0
8.38,4.69,0.425,16.735865,1.0
7.92,-1.29,0.643,13.472949,1.0
8.15,3.71,0.967,15.996869,1.0
8.15,3.83,0.064,16.065994,0.0
7.97,3.62,1.116,15.763542,1.0
7.71,2.25,1.304,14.470913,1.0
6.68,16.04,0.311,17.706022,0.0
7.97,10.19,0.411,18.01087,0.0
8.89,1.71,0.135,15.054981,0.0
8.09,1.87,-0.015,14.449208,1.0
9.32,7.11,0.41,18.579348,0.0
8.41,8.49,0.461,18.054539,0.0
7.41,10.85,0.965,17.587149,0.0
7.18,4.95,1.101,15.653025,1.0
8.95,3.1,0.969,16.406807,1.0
8.13,9.83,0.684,18.092768,0.0
7.49,5.14,0.14,16.044815,0.0
9.74,4.25,0.334,17.881945,0.0
6.47,2.86,0.344,13.75183,1.0
9.18,3.3,1.037,16.77257,1.0
6.54,14.65,0.389,17.36919,0.0
8.7,14.8,0.713,19.551308,0.0
9.32,1.79,1.512,15.584265,1.0
8.45,7.68,0.564,17.876804,0.0
9.96,1.39,0.12,15.675074,0.0
7.47,2.57,1.337,14.519665,1.0
8.24,3.53,1.426,15.978873,1.0
7.6,0.4,0.7,10.6103,1.0
9.09,6.43,0.539,18.131054,0.0
9.19,2.96,1.207,16.54646,1.0
8.55,3.36,0.014,16.181698,0.0
8.81,3.22,1.136,16.34928,1.0
6.25,7.69,1.077,15.679632,1.0
6.59,8.71,1.102,16.29009,1.0
8.77,1.02,1.367,13.813002,1.0
8.14,0.67,0.003,12.270374,1.0
4.93,6.02,1.684,13.827982,1.0
8.9,10.37,0.581,18.978893,0.0
7.8,4.35,1.158,15.992446,1.0
9.42,6.0,0.673,18.310757,0.0
10.0,1.12,0.182,15.24609,0.0
6.73,9.41,0.078,16.597948,0.0
8.66,2.04,1.036,15.208151,1.0
8.46,1.48,0.028,14.311309,0.0
8.0,4.22,0.155,16.126562,1.0
5.41,5.13,1.623,13.960587,1.0
5.92,6.52,0.899,14.991238,1.0
8.3,14.8,0.639,19.15131,0.0
8.8,2.7,1.158,15.95682,1.0
9.97,4.96,0.96,18.447409,1.0
8.3,-0.55,1.474,12.001814,0.0
8.37,2.27,0.963,15.150129,1.0
7.66,8.74,0.216,17.367558,0.0
7.29,7.38,0.508,16.630281,0.0
7.84,3.51,0.985,15.566536,1.0
8.98,6.59,0.577,18.074427,0.0
8.49,1.75,1.43,14.705191,1.0
6.83,4.78,0.95,15.227139,1.0
8.99,3.99,0.26,16.994865,0.0
8.95,1.81,1.075,15.238392,1.0
9.61,8.69,0.599,19.3051,0.0
8.34,3.06,1.674,15.768607,1.0
9.95,-1.05,0.386,15.055946,0.0
8.18,6.37,0.97,17.200697,0.0
7.65,1.45,1.571,13.4568405,1.0
5.99,15.66,1.058,16.963959,1.0
9.94,4.26,0.26,18.087048,0.0
9.89,7.91,0.651,19.380882,0.0
7.35,8.87,1.205,17.089619,1.0
7.11,11.55,0.496,17.42291,0.0
9.33,9.03,0.74,19.108438,0.0
8.88,2.64,0.112,15.98802,0.0
7.15,4.31,1.237,15.322386,1.0
5.74,8.93,0.915,15.494257,1.0
8.74,11.1,0.601,18.966614,0.0
7.99,3.32,0.086,15.59569,0.0
9.99,3.23,0.481,17.536013,0.0
6.98,3.43,1.627,14.65647,1.0
7.01,4.75,1.226,15.393469,1.0
9.32,2.68,0.057,16.460674,0.0
7.6,2.95,1.81,14.94911,1.0
8.12,12.35,0.548,18.578335,0.0
8.28,4.03,0.148,16.306526,0.0
8.94,16.98,0.711,20.089687,0.0
9.23,9.67,0.658,19.157131,0.0
8.64,3.62,0.082,16.433544,0.0
8.72,10.36,0.511,18.796799,0.0
7.67,3.94,1.054,15.647481,1.0
8.8,2.22,1.186,15.531765,1.0
8.81,1.18,1.495,14.169411,1.0
9.29,2.69,1.146,16.438763,1.0
5.43,7.13,0.005,14.695448,0.0
8.21,6.76,0.433,17.359734,0.0
8.16,8.7,0.458,17.857595,0.0
8.41,1.82,1.45,14.710357,1.0
9.07,14.61,0.65,19.89325,0.0
9.21,2.95,0.882,16.55911,0.0
6.27,10.65,0.29,16.406748,0.0
9.65,3.05,1.2,17.071499,1.0
7.73,5.2,0.054,16.310017,0.0
9.57,11.93,0.68,19.953203,0.0
7.62,15.37,0.483,18.55337,0.0
7.58,14.81,0.46,18.432775,0.0
7.95,17.05,0.583,19.10862,0.0
8.37,1.41,1.01,14.116095,1.0
7.99,3.93,-0.075,15.961963,0.0
5.52,4.33,1.651,13.70244,1.0
8.28,4.43,1.424,16.51202,1.0
7.29,14.49,0.448,18.09534,0.0
3.9,10.15,-0.157,13.932329,0.0
7.42,1.59,0.443,13.426986,1.0
5.58,10.65,0.921,15.716747,1.0
9.32,19.64,0.73,20.785706,0.0
10.64,6.63,1.093,19.747568,0.0
7.67,10.22,0.503,17.717255,1.0
9.15,5.75,0.537,17.94834,0.0
9.17,7.78,0.645,18.624897,0.0
8.84,5.02,1.077,17.34352,1.0
9.05,3.01,1.079,16.442833,1.0
7.58,2.37,1.491,14.453741,1.0
7.05,2.19,0.074,13.75222,0.0
7.98,2.92,1.337,15.306913,1.0
6.83,16.41,0.474,17.905544,0.0
3.97,8.4,0.936,13.591396,1.0
9.69,5.71,0.459,18.473179,0.0
6.53,3.54,-0.099,14.275017,0.0
7.31,1.61,1.22,13.34413,1.0
9.15,5.05,0.495,17.666456,0.0
8.18,8.52,0.47,17.8322,0.0
7.44,1.86,1.134,13.787565,1.0
9.17,0.89,1.376,13.91695,1.0
8.95,8.22,0.846,18.524359,0.0
7.62,11.34,0.536,17.893066,0.0
6.22,27.72,0.429,18.433966,0.0
5.49,4.8,1.615,13.896206,1.0
7.1,6.27,1.128,16.086338,1.0
7.05,4.12,1.626,15.124486,1.0
8.71,14.82,0.65,19.564243,1.0
5.46,36.34,0.515,18.261925,0.0
7.95,5.53,0.428,16.663626,0.0
8.6,2.85,0.901,15.874225,0.0
9.11,5.24,0.506,17.706657,0.0
8.65,2.03,0.837,15.18748,1.0
8.58,4.59,1.021,16.889065,1.0
3.96,2.94,1.451,11.301737,1.0
9.48,0.22,1.061,11.192113,1.0
5.37,10.73,0.049,15.522998,0.0
9.23,9.58,0.693,19.136826,0.0
7.67,4.83,1.118,16.089735,1.0
8.68,8.23,0.544,18.257,0.0
7.94,1.76,-0.037,14.167564,0.0
7.19,7.99,0.046,16.702734,0.0
8.6,4.77,1.172,16.992592,1.0
5.23,3.54,-0.199,12.975016,0.0
8.84,1.92,1.023,15.256506,1.0
4.33,10.77,1.344,14.491077,1.0
8.27,5.64,0.979,17.026396,1.0
5.95,4.93,1.691,14.414234,1.0
8.95,6.77,0.516,18.102943,0.0
8.51,12.09,0.567,18.92213,0.0
7.7,1.75,1.636,13.91519,1.0
9.31,14.63,0.767,20.136223,0.0
7.38,10.22,0.758,17.427254,1.0
8.03,9.48,0.441,17.914042,0.0
8.44,2.95,0.045,15.78911,0.0
7.89,8.57,0.471,17.554903,0.0
6.87,3.82,1.715,14.780317,1.0
7.89,28.22,0.648,20.142784,0.0
6.88,4.38,1.578,15.087371,1.0
8.89,4.7,0.138,17.25049,0.0
8.32,2.87,0.988,15.609409,1.0
8.65,4.94,1.022,17.118635,1.0
7.93,4.96,0.197,16.407408,0.0
4.8,22.36,0.154,16.54736,0.0
7.79,3.35,0.022,15.415224,1.0
9.67,12.38,0.798,20.133602,0.0
7.92,2.21,1.216,14.641962,1.0
8.13,4.84,1.523,16.554226,1.0
7.6,10.74,0.299,17.755022,0.0
9.53,2.67,0.838,16.662556,1.0
8.83,4.07,1.075,16.877972,1.0
9.02,2.73,0.983,16.200813,1.0
9.01,0.08,1.514,8.52545,1.0
7.69,2.97,1.45,15.0537815,1.0
8.96,19.13,1.0,20.368576,0.0
7.99,3.25,1.373,15.549417,0.0
6.08,1.28,1.032,11.61605,1.0
8.35,3.01,0.999,15.742833,1.0
8.87,25.9,0.899,20.936499,0.0
9.28,26.35,0.974,21.383904,0.0
8.89,3.19,1.341,16.408955,1.0
5.22,4.35,1.404,13.412445,1.0
7.66,16.9,0.493,18.799433,0.0
8.86,1.97,1.082,15.332331,1.0
7.52,2.78,1.389,14.740225,1.0
9.32,2.92,1.232,16.646914,1.0
7.0,2.22,0.974,13.731766,1.0
9.57,5.11,0.493,18.112104,0.0
8.26,1.07,1.558,13.4069195,1.0
8.56,0.97,0.97,13.493859,1.0
9.14,2.86,0.341,16.421831,0.0
8.77,1.92,1.324,15.186506,1.0
7.18,19.71,0.435,18.653433,0.0
8.97,0.31,-0.04,11.426808,0.0
7.01,7.17,0.964,16.287596,1.0
5.15,9.99,1.588,15.147827,1.0
9.33,4.53,1.132,17.61049,1.0
5.22,9.28,0.221,15.057739,1.0
8.62,11.65,0.662,18.95163,0.0
7.98,1.8,-0.104,14.256363,0.0
8.39,4.09,0.899,16.448616,1.0
7.49,3.08,0.008,14.932753,0.0
8.1,2.71,1.427,15.264847,1.0
7.92,3.57,0.195,15.683341,0.0
9.47,4.85,0.615,17.898708,0.0
6.33,8.38,1.028,15.94622,1.0
7.9,5.38,1.296,16.553911,1.0
8.86,0.75,1.255,13.235306,1.0
7.28,4.33,-0.006,15.4624405,0.0
6.81,2.06,-0.089,13.379335,1.0
7.64,1.93,1.533,14.067786,1.0
6.33,7.71,1.05,15.765272,1.0
8.0,5.83,0.266,16.828342,0.0
8.41,2.4,1.574,15.311056,1.0
7.21,4.4,1.036,15.427263,1.0
9.05,1.99,0.0,15.544266,0.0
6.78,8.88,0.402,16.522064,0.0
8.23,8.5,0.473,17.877094,0.0
9.14,7.24,0.52,18.438694,0.0
8.98,7.5,0.45,18.355305,0.0
7.28,10.06,0.198,17.29299,0.0
8.02,3.18,1.4,15.532136,1.0
7.35,4.61,0.926,15.668505,0.0
8.68,3.65,0.333,16.491465,0.0
8.49,1.29,1.266,14.042949,1.0
8.71,1.3,0.977,14.2797165,1.0
9.36,0.45,1.491,12.626062,1.0
7.06,6.57,1.118,16.147827,1.0
7.01,10.47,0.273,17.109734,0.0
5.08,17.27,0.214,16.26646,0.0
8.74,8.1,0.484,18.282425,0.0
8.74,12.6,0.713,19.241852,1.0
9.1,5.2,0.502,17.680016,0.0
8.17,4.05,0.048,16.207275,0.0
5.18,4.84,-0.164,13.604227,0.0
8.24,1.92,-0.044,14.656506,1.0
0.45,7.63,1.5,9.862622,1.0
7.67,13.53,0.478,18.326488,0.0
8.61,4.67,1.086,16.956585,1.0
7.77,1.28,0.054,13.306049,0.0
9.19,9.58,0.643,19.096827,0.0
7.96,3.8,1.238,15.858918,1.0
7.91,1.32,0.193,13.51287,0.0
7.37,3.95,0.891,15.352985,1.0
8.09,0.42,0.258,11.206246,0.0
6.96,1.23,0.323,12.409526,1.0
7.37,-0.2,-0.118,8.87515,0.0
8.79,5.24,0.028,17.386658,0.0
9.52,6.96,0.678,18.733047,0.0
9.23,2.21,1.492,15.9519615,1.0
5.43,0.02,-0.089,1.9351501,1.0
8.33,-0.51,1.025,11.867851,1.0
9.18,9.74,0.61,19.122795,0.0
8.66,2.78,1.503,15.880224,1.0
7.13,7.17,0.453,16.407597,0.0
9.21,3.83,0.445,17.125994,0.0
7.06,-1.52,2.397,12.969217,1.0
7.0,6.54,0.937,16.077888,1.0
8.0,11.48,0.407,18.29971,0.0
7.58,5.02,0.951,16.083519,0.0
7.26,9.29,1.152,17.100079,1.0
5.61,9.41,0.038,15.477949,0.0
5.65,3.7,1.371,13.491009,1.0
9.18,6.85,0.912,18.358452,1.0
5.3,27.46,0.398,17.493504,1.0
8.81,2.2,0.0,15.522114,0.0
9.0,3.32,1.108,16.60569,1.0
7.88,2.3,-0.2,14.688639,1.0
8.55,6.78,0.319,17.70615,0.0
8.47,8.05,0.375,17.99898,0.0
9.02,3.61,0.402,16.807537,0.0
8.94,4.11,0.427,17.009209,0.0
8.62,20.41,0.711,20.169216,1.0
5.7,13.25,1.005,16.311077,0.0
8.78,2.18,1.35,15.472282,1.0
9.32,2.61,1.022,16.403202,1.0
7.99,1.34,0.863,13.625524,1.0
9.37,5.25,0.979,17.970797,1.0
8.41,-0.89,1.205,13.15695,1.0
8.68,4.8,0.524,17.086206,0.0
8.79,5.1,0.345,17.32785,0.0
7.93,2.7,1.317,15.086819,1.0
6.37,2.25,-0.049,13.130913,1.0
5.37,5.94,1.539,14.238932,1.0
9.34,2.39,1.255,16.23199,1.0
8.96,9.66,0.61,18.884886,0.0
6.43,1.13,0.554,11.695393,1.0
7.46,4.4,-0.028,15.677263,0.0
7.86,10.19,0.498,17.900871,0.0
4.08,1.65,-0.013,10.167419,1.0
8.72,4.37,0.312,16.92241,0.0
7.97,0.73,3.08,12.286613,1.0
8.97,2.5,1.378,15.959701,1.0
7.44,3.21,1.387,14.972525,1.0
8.48,5.83,1.18,17.308342,1.0
8.15,1.55,1.345,14.101658,1.0
8.61,5.35,1.041,17.251768,1.0
5.96,13.1,0.159,16.546356,0.0
9.42,-0.03,0.947,6.8056064,1.0
6.24,6.44,1.353,15.284429,1.0
8.26,4.7,0.466,16.620491,0.0
6.76,55.37,0.728,20.476374,0.0
8.5,-1.5,0.2,14.380456,1.0
8.16,8.8,0.428,17.882412,0.0
9.76,7.49,0.823,19.132408,0.0
5.18,28.05,0.324,17.419664,1.0
7.66,1.39,0.098,13.375074,0.0
8.87,5.34,0.342,17.507706,0.0
7.52,0.14,1.271,8.25064,1.0
8.53,14.91,0.524,19.397388,0.0
9.6,3.57,0.552,17.363342,0.0
8.29,11.09,0.499,18.514656,0.0
6.04,7.07,1.081,15.287097,1.0
10.15,1.3,1.233,15.719716,1.0
7.95,0.13,1.556,8.519716,1.0
8.61,4.88,0.972,17.052097,1.0
8.74,3.1,0.919,16.196808,1.0
9.41,2.48,1.084,16.382257,1.0
8.15,4.27,0.87,16.30214,1.0
7.67,2.5,1.386,14.6597,1.0
8.69,3.65,1.224,16.501465,1.0
6.61,1.61,1.851,12.644129,1.0
9.72,10.5,0.71,19.825947,0.0
5.17,7.45,1.278,14.530782,1.0
8.27,13.77,0.459,18.96467,0.0
9.04,5.78,0.385,17.84964,0.0
9.1,9.15,0.68,18.907104,0.0
8.1,3.35,-0.022,15.7252245,0.0
7.12,1.97,-0.095,13.592331,1.0
10.09,7.04,0.71,19.327864,0.0
9.18,1.1,0.12,14.386964,0.0
5.56,1.23,1.626,11.009525,1.0
10.01,3.38,0.629,17.654583,0.0
9.1,14.95,0.737,19.973206,0.0
10.49,23.59,1.184,22.35364,0.0
8.23,3.77,1.133,16.111706,1.0
9.18,2.38,0.252,16.062885,0.0
6.99,5.13,0.011,15.540586,0.0
8.33,15.84,0.595,19.328775,0.0
8.07,4.89,0.473,16.516544,0.0
8.46,7.47,0.955,17.826603,0.0
9.0,3.37,0.35,16.63815,1.0
7.12,2.97,1.025,14.483782,1.0
7.02,4.71,0.971,15.385105,1.0
8.53,4.95,0.81,17.003025,0.0
8.01,18.66,0.582,19.36456,0.0
9.32,2.88,0.476,16.616962,0.0
5.96,9.25,1.019,15.790709,1.0
8.89,4.55,0.291,17.180058,1.0
8.31,7.07,0.584,17.557098,0.0
8.99,1.38,0.954,14.689396,1.0
8.07,1.56,-0.082,14.035623,0.0
6.98,19.85,0.534,18.468801,0.0
6.46,2.42,1.02,13.379077,1.0
9.57,4.73,0.694,17.944305,0.0
8.56,3.05,1.014,15.9815,1.0
8.19,3.02,0.13,15.5900345,1.0
9.89,2.5,0.181,16.8797,0.0
8.65,2.2,1.035,15.362113,1.0
9.39,5.84,0.363,18.222065,0.0
8.53,5.91,0.416,17.387938,0.0
6.58,1.72,1.81,12.757643,1.0
6.85,5.76,0.861,15.652113,0.0
8.92,4.57,1.307,17.219582,1.0
9.1,1.88,1.236,15.47079,1.0
9.09,3.71,0.22,16.93687,0.0
9.14,3.28,1.127,16.71937,1.0
8.06,2.59,-0.035,15.126499,0.0
9.42,2.08,-0.026,16.010317,0.0
7.66,1.49,1.598,13.525931,1.0
8.14,3.06,1.227,15.568607,1.0
8.1,2.95,1.018,15.44911,1.0
8.98,0.26,0.157,11.054866,1.0
10.11,7.4,0.566,19.456158,0.0
8.85,3.98,1.217,16.849415,1.0
8.84,2.85,0.194,16.114223,0.0
6.46,2.14,0.172,13.112069,1.0
8.51,2.7,1.205,15.66682,1.0
8.92,0.96,0.055,13.831356,0.0
5.98,5.12,1.112,14.52635,1.0
6.53,7.4,0.813,15.87616,0.0
9.82,3.14,0.854,17.304647,0.0
8.34,2.28,0.918,15.129675,1.0
8.72,-0.14,1.497,9.450641,0.0
7.84,6.06,0.451,16.752363,1.0
5.38,37.86,0.402,18.270905,0.0
6.95,25.88,0.571,19.01482,0.0
